file,executionTime,iterations,stripeSteps,totalSteps,executionTimeIcycle,iterationsIcycle,stripeStepsIcycle,totalStepsIcycle
694.txt,0.0,4,64,184,0.9999275207519531,5,110,235
695.txt,1.5430450439453125,4,72,188,1.5070438385009766,5,125,240
696.txt,0.0,4,60,184,0.0,5,110,235
697.txt,0.0,4,60,176,0.0,5,115,240
698.txt,1.013040542602539,4,60,184,1.0008811950683594,5,125,240
699.txt,0.0,4,72,184,0.9620189666748047,5,115,240
7.txt,0.0,4,76,184,0.0,5,140,240
70.txt,0.0,4,80,188,1.0318756103515625,4,80,192
700.txt,0.0,4,68,180,1.0292530059814453,5,100,235
701.txt,0.0,4,52,184,1.001119613647461,5,110,240
702.txt,0.0,4,64,184,0.0,5,110,240
703.txt,0.9992122650146484,4,48,168,0.0,5,110,240
704.txt,0.0,4,52,180,0.0,5,110,240
705.txt,0.0,4,64,184,0.9984970092773438,5,125,240
706.txt,0.0,4,64,184,0.0,4,80,192
707.txt,1.0061264038085938,4,80,184,0.0,4,76,188
708.txt,0.0,4,72,180,1.0004043579101562,5,115,240
709.txt,0.0,4,76,188,0.0,5,125,240
71.txt,0.0,4,56,176,0.0,4,84,188
710.txt,0.9992122650146484,5,110,230,0.0,5,140,235
711.txt,0.0,4,76,176,0.9722709655761719,5,130,240
712.txt,0.0,4,76,188,0.0,5,125,240
713.txt,0.9996891021728516,5,110,230,0.0,5,130,240
714.txt,0.0,4,64,184,0.0,5,115,235
715.txt,0.0,4,72,184,0.0,4,84,188
716.txt,0.0,5,105,230,0.5581378936767578,5,130,240
717.txt,0.0,4,84,188,0.0,5,125,240
718.txt,0.0,4,52,180,0.5521774291992188,5,115,240
719.txt,0.0,5,120,235,1.0116100311279297,5,130,240
72.txt,0.0,4,84,180,1.0044574737548828,5,115,240
720.txt,1.5325546264648438,4,84,188,0.0,5,125,240
722.txt,0.5383491516113281,4,76,180,0.0,6,264,588
723.txt,0.0,4,72,180,0.0,4,84,188
724.txt,0.0,4,72,180,0.0,5,115,240
725.txt,0.0,4,60,180,0.0,5,120,240
726.txt,0.9953975677490234,4,64,180,0.9958744049072266,5,110,240
727.txt,0.0,5,105,225,0.0,5,150,240
728.txt,0.0,5,110,230,0.0,5,120,240
729.txt,0.0,4,84,184,0.0,5,130,240
73.txt,0.0,5,110,235,0.0,5,130,240
730.txt,0.0,4,84,188,0.0,5,120,240
731.txt,0.0,4,76,180,0.9999275207519531,5,140,240
732.txt,0.0,4,76,180,0.0,5,110,240
733.txt,0.9999275207519531,4,76,184,0.0,5,115,235
734.txt,0.0,4,56,180,0.0,4,84,188
735.txt,0.0,5,110,235,0.0,5,140,240
736.txt,1.0063648223876953,4,76,184,0.5090236663818359,5,140,240
737.txt,0.9992122650146484,4,80,180,0.0,4,88,196
738.txt,0.0,4,80,184,0.0,5,125,240
739.txt,0.0,4,60,180,1.0116100311279297,5,110,240
74.txt,0.0,4,64,180,0.0,5,125,240
741.txt,0.0,4,84,188,0.0,5,115,240
742.txt,0.0,4,68,180,0.0,5,100,235
743.txt,0.0,5,100,225,0.0,5,140,240
744.txt,0.0,5,100,230,0.0,5,125,240
745.txt,0.0,4,56,184,0.0,5,115,240
746.txt,0.0,4,80,184,0.0,5,115,240
747.txt,0.0,4,64,184,0.0,5,115,240
748.txt,0.0,4,64,184,1.0287761688232422,5,115,240
749.txt,0.0,4,72,188,1.0344982147216797,5,110,240
75.txt,0.0,4,72,180,0.0,5,105,235
750.txt,1.0063648223876953,5,110,225,0.5054473876953125,5,125,240
751.txt,0.0,4,76,184,0.6504058837890625,4,76,188
752.txt,0.0,5,105,225,1.543283462524414,5,130,240
753.txt,1.0023117065429688,4,68,180,0.0,5,125,240
754.txt,0.0,4,64,180,0.9884834289550781,5,105,240
756.txt,1.0025501251220703,4,76,188,0.9987354278564453,6,288,582
757.txt,0.9820461273193359,5,110,235,0.0,5,125,240
758.txt,0.0,4,68,180,0.0,5,110,235
759.txt,1.5041828155517578,5,95,225,0.0,5,130,240
76.txt,1.0030269622802734,4,64,184,0.0,5,110,240
760.txt,0.0,4,60,180,0.0,5,115,240
761.txt,0.9999275207519531,5,115,235,0.0,5,125,240
762.txt,0.0,4,76,184,0.0,5,110,235
763.txt,0.0,5,110,225,0.0,5,130,240
764.txt,0.0,4,72,184,0.0,5,115,240
765.txt,0.0,4,72,184,0.0,4,80,192
766.txt,1.0135173797607422,4,72,180,0.0,5,125,240
767.txt,0.0,4,68,188,0.0,5,100,235
768.txt,0.0,4,76,184,0.0,5,130,240
769.txt,0.0,4,76,180,1.0001659393310547,4,76,184
77.txt,0.0,4,68,188,0.0,5,115,240
770.txt,0.0,4,68,180,0.0,5,115,240
771.txt,0.0,4,56,184,0.0,5,115,240
772.txt,0.0,4,52,180,0.9996891021728516,5,110,235
773.txt,1.0063648223876953,4,76,188,1.0037422180175781,5,105,235
774.txt,0.0,4,56,184,0.5214214324951172,5,110,235
775.txt,0.0,4,72,188,0.0,5,110,235
776.txt,1.0004043579101562,4,60,184,0.0,5,110,240
777.txt,1.0304450988769531,4,68,180,0.0,5,115,240
778.txt,0.9975433349609375,5,110,225,0.0,5,110,240
779.txt,0.0,5,105,230,0.5266666412353516,5,125,240
78.txt,1.0061264038085938,4,72,180,1.0001659393310547,5,130,240
780.txt,0.0,4,80,184,0.0,5,115,240
781.txt,0.0,4,68,188,0.0,5,125,240
782.txt,1.0006427764892578,4,60,184,0.9980201721191406,5,100,235
783.txt,0.0,5,90,225,0.0,5,95,230
784.txt,0.0,4,72,184,1.2249946594238281,5,110,240
785.txt,0.5121231079101562,4,68,184,0.0,5,115,240
786.txt,1.0135173797607422,4,72,188,1.0128021240234375,5,115,240
787.txt,0.0,5,105,230,0.0,5,105,240
788.txt,2.028226852416992,4,64,180,0.0,5,115,240
789.txt,0.0,4,52,176,0.0,5,110,235
79.txt,0.0,4,96,184,1.0395050048828125,5,145,240
790.txt,0.0,4,68,180,1.0004043579101562,5,100,235
791.txt,0.0,4,76,188,0.0,5,115,240
792.txt,0.0,4,60,184,1.0263919830322266,5,110,240
793.txt,0.5049705505371094,4,76,188,0.0,5,125,240
794.txt,0.0,4,60,184,1.028299331665039,5,125,240
795.txt,0.0,4,68,180,0.0,5,115,240
796.txt,0.0,5,100,230,1.001596450805664,4,80,192
797.txt,0.0,4,68,176,0.0,5,130,240
798.txt,0.0,4,68,188,0.0,5,125,240
8.txt,0.0,5,120,230,0.5209445953369141,5,140,240
80.txt,0.0,5,100,230,0.0,5,125,240
800.txt,0.0,4,68,180,1.5256404876708984,5,180,485
801.txt,0.0,4,76,184,1.005411148071289,5,110,240
802.txt,0.0,4,68,176,1.0004043579101562,4,80,192
803.txt,0.0,4,72,180,0.0,5,115,240
804.txt,0.0,4,76,188,0.0,5,125,240
805.txt,0.0,4,56,184,0.0,5,110,240
806.txt,0.0,4,64,188,1.0287761688232422,5,115,240
807.txt,0.9999275207519531,4,68,184,0.0,5,110,240
808.txt,0.0,4,72,188,0.0,5,125,240
809.txt,1.0006427764892578,4,76,176,0.0,5,130,240
81.txt,0.0,4,68,180,0.0,4,80,192
810.txt,0.0,4,64,180,1.0385513305664062,5,115,240
811.txt,0.0,4,68,180,1.0356903076171875,5,115,240
812.txt,0.0,4,64,184,0.0,4,80,188
813.txt,0.0,4,64,184,0.5116462707519531,5,115,240
814.txt,1.0025501251220703,4,64,188,0.0,5,115,240
815.txt,0.0,5,115,235,0.5338191986083984,5,130,240
816.txt,0.0,4,76,180,0.0,4,84,192
817.txt,0.0,4,60,180,0.0,5,125,240
818.txt,0.0,4,52,172,0.0,5,110,240
819.txt,0.0,4,68,184,0.0,5,125,240
82.txt,0.0,4,64,184,1.0001659393310547,5,110,240
820.txt,0.0,4,68,180,0.0,5,100,235
821.txt,0.5121231079101562,4,68,180,1.0120868682861328,5,105,235
822.txt,0.0,5,95,230,0.0,5,115,240
823.txt,0.0,4,72,188,0.9980201721191406,5,125,240
824.txt,1.5330314636230469,4,72,180,0.9984970092773438,5,110,240
825.txt,0.9987354278564453,4,72,188,0.0,5,115,240
826.txt,1.0352134704589844,4,56,188,0.9999275207519531,5,125,240
827.txt,0.5450248718261719,4,84,184,0.0,5,125,240
828.txt,0.0,4,84,184,1.0333061218261719,5,130,240
829.txt,0.0,4,64,180,0.0,5,130,240
83.txt,0.0,4,56,180,1.010894775390625,5,115,240
830.txt,0.0,5,105,235,0.9963512420654297,5,100,235
831.txt,0.0,4,60,180,1.0020732879638672,5,115,240
832.txt,0.0,5,105,230,0.0,5,150,240
833.txt,0.0,4,52,180,0.0,5,125,240
834.txt,0.0,4,68,184,0.0,5,110,240
835.txt,1.001596450805664,4,80,184,0.614166259765625,5,130,240
836.txt,0.0,5,125,235,0.0,5,140,240
837.txt,0.9999275207519531,5,100,230,0.5273818969726562,5,125,240
838.txt,0.0,5,100,235,0.0,5,130,240
839.txt,0.0,4,68,188,1.041412353515625,5,125,240
84.txt,0.0,4,64,180,1.0006427764892578,5,130,240
840.txt,0.0,4,64,176,0.0,5,110,235
841.txt,0.0,4,64,184,0.0,5,125,240
842.txt,0.0,4,76,184,0.0,4,76,184
843.txt,0.0,4,84,184,0.6930828094482422,5,140,240
844.txt,0.0,4,80,184,0.0,5,125,240
845.txt,0.0,4,76,188,1.0058879852294922,5,125,240
846.txt,0.0,5,105,230,0.9999275207519531,5,105,230
847.txt,0.0,4,84,184,0.0,5,125,240
848.txt,0.0,4,64,184,0.0,5,125,240
849.txt,0.0,4,76,184,0.3895759582519531,5,110,235
85.txt,1.0006427764892578,4,72,180,0.0,5,110,235
850.txt,0.0,4,68,184,0.0,5,125,240
851.txt,0.0,4,72,176,0.0,5,125,240
852.txt,0.0,4,72,184,0.0,5,110,235
853.txt,0.0,4,76,180,0.0,5,110,235
854.txt,0.0,4,56,188,0.0,5,115,240
855.txt,0.0,4,64,184,0.0,5,110,240
856.txt,0.5414485931396484,4,68,184,0.0,5,125,240
857.txt,1.0001659393310547,4,76,180,0.0,5,110,240
858.txt,0.0,4,64,184,0.0,4,64,188
859.txt,0.0,4,72,184,0.9999275207519531,5,115,240
86.txt,0.5373954772949219,4,68,180,0.9996891021728516,5,110,240
860.txt,0.0,5,105,225,0.0,5,115,240
861.txt,0.0,5,100,230,0.0,5,125,240
862.txt,0.0,4,84,188,0.0,4,84,192
863.txt,0.0,4,76,180,0.0,5,125,240
864.txt,1.0006427764892578,5,115,225,0.0,5,115,240
865.txt,0.0,4,88,184,0.0,5,130,245
866.txt,0.0,4,72,180,0.0,5,125,240
867.txt,0.0,4,68,184,0.0,5,115,235
868.txt,0.0,4,72,184,0.0,5,115,240
869.txt,1.0001659393310547,4,68,184,0.0,4,84,188
87.txt,0.0,4,56,180,1.276254653930664,5,110,240
870.txt,0.0,4,72,180,1.03759765625,5,115,240
871.txt,0.0,4,60,184,1.0037422180175781,5,130,240
872.txt,1.4514923095703125,4,84,188,1.0001659393310547,5,125,240
873.txt,0.0,4,72,184,0.0,5,110,240
874.txt,0.0,5,115,230,0.0,5,150,240
875.txt,0.0,4,64,184,0.0,5,125,240
876.txt,0.0,4,68,188,0.0,5,120,240
877.txt,0.0,5,95,230,1.0006427764892578,5,125,240
878.txt,1.0371208190917969,4,60,180,0.6351470947265625,5,125,240
879.txt,0.7770061492919922,4,76,184,1.0006427764892578,5,130,240
88.txt,0.0,5,110,230,0.0,5,125,240
880.txt,1.0004043579101562,4,68,184,0.0,5,125,240
881.txt,0.0,4,68,180,1.0023117065429688,5,100,235
882.txt,0.0,4,72,180,0.0,5,110,235
884.txt,0.0,4,72,180,0.0,6,276,582
885.txt,0.0,4,68,180,0.5123615264892578,5,125,240
886.txt,0.0,4,80,184,0.0,5,115,240
887.txt,0.0,5,100,225,0.0,5,125,240
888.txt,0.0,4,68,184,0.0,5,125,240
889.txt,0.0,4,72,180,0.0,5,110,235
89.txt,0.0,4,68,180,0.0,4,76,188
890.txt,0.0,4,76,184,0.0,4,76,188
891.txt,0.0,4,72,176,0.5114078521728516,5,140,240
892.txt,0.0,4,72,184,0.0,4,84,188
893.txt,0.0,4,56,180,0.9973049163818359,4,80,192
894.txt,0.0,4,68,180,0.0,5,115,240
895.txt,0.9930133819580078,5,100,235,1.0323524475097656,5,140,240
896.txt,0.0,5,115,240,0.9846687316894531,5,140,240
897.txt,0.0,4,72,188,1.0044574737548828,5,115,240
898.txt,0.0,4,68,184,0.0,4,80,192
899.txt,0.0,4,56,184,0.0,5,100,235
9.txt,0.0,4,64,180,1.0063648223876953,5,115,240
90.txt,0.0,4,80,184,1.0004043579101562,5,110,235
900.txt,0.0,4,76,184,1.0006427764892578,5,140,240
901.txt,0.0,4,60,176,1.0042190551757812,5,110,240
902.txt,0.0,4,56,184,0.0,4,56,188
903.txt,0.0,4,60,180,0.0,5,110,240
904.txt,0.0,5,90,230,0.9996891021728516,5,115,240
905.txt,0.0,4,44,176,0.0,5,100,235
906.txt,0.9999275207519531,4,80,184,0.0,5,125,240
907.txt,0.0,4,60,180,0.0,4,76,188
908.txt,0.0,4,72,176,0.0,5,150,240
909.txt,0.0,5,110,235,1.0099411010742188,5,130,240
91.txt,0.0,4,68,184,0.0,4,84,192
910.txt,0.0,4,68,184,1.0116100311279297,5,105,235
911.txt,1.0068416595458984,4,68,184,0.0,5,125,235
912.txt,1.0013580322265625,4,76,180,0.99945068359375,4,80,192
913.txt,0.0,4,80,184,0.0,5,125,240
914.txt,0.0,4,64,176,0.0,5,115,240
915.txt,1.0013580322265625,5,105,230,0.0,5,140,240
917.txt,1.033782958984375,4,72,184,1.0006427764892578,6,324,588
918.txt,0.9999275207519531,4,76,184,0.0,5,125,240
919.txt,0.0,4,80,184,1.0449886322021484,5,130,240
92.txt,0.0,5,130,230,0.0,5,135,235
920.txt,0.0,4,68,184,0.0,5,115,240
921.txt,0.0,4,80,176,0.0,5,130,240
922.txt,0.0,4,68,184,1.5082359313964844,5,125,240
923.txt,0.0,4,68,176,1.1365413665771484,5,110,235
924.txt,0.0,4,48,176,0.0,5,115,240
925.txt,0.0,4,76,188,1.0006427764892578,5,130,240
926.txt,0.9999275207519531,4,72,188,0.0,5,130,240
928.txt,0.0,4,80,180,1.5099048614501953,6,300,588
929.txt,0.0,4,76,188,0.0,5,140,240
93.txt,0.0,4,72,184,0.0,5,125,240
930.txt,0.0,4,68,176,0.0,5,115,240
931.txt,0.0,4,56,180,0.0,5,110,235
932.txt,0.0,4,68,188,0.0,5,115,240
933.txt,0.0,4,80,184,0.0,4,80,188
934.txt,0.9999275207519531,4,72,184,0.0,5,110,240
935.txt,0.0,4,72,184,1.0037422180175781,4,72,188
936.txt,0.0,4,52,172,0.0,4,80,192
937.txt,0.0,5,110,230,0.0,5,140,240
938.txt,0.6830692291259766,4,80,188,0.0,5,140,240
939.txt,1.0001659393310547,5,110,235,1.0280609130859375,5,140,240
94.txt,0.0,4,76,180,0.0,5,130,240
940.txt,1.0004043579101562,5,115,230,0.0,5,130,240
941.txt,0.0,4,64,180,0.0,5,115,240
942.txt,0.0,4,56,180,0.0,4,80,192
943.txt,0.0,4,72,188,0.0,4,84,192
944.txt,0.0,4,60,180,0.0,5,130,240
946.txt,0.0,4,72,188,0.6878376007080078,6,264,582
947.txt,1.0251998901367188,4,64,184,0.0,5,125,240
948.txt,0.0,4,64,180,0.0,5,125,240
949.txt,0.0,4,72,188,0.0,5,120,240
95.txt,1.054525375366211,4,52,184,0.0,5,115,240
950.txt,0.0,4,52,180,0.0,5,110,235
951.txt,0.0,4,72,180,1.5358924865722656,5,115,240
952.txt,0.0,4,64,180,0.0,5,115,240
953.txt,0.0,4,56,176,1.0364055633544922,5,100,235
954.txt,0.0,4,56,176,0.5114078521728516,4,76,188
955.txt,0.0,4,72,180,0.0,5,130,240
956.txt,0.0,4,60,184,0.0,5,110,240
957.txt,0.5340576171875,4,68,180,0.5183219909667969,5,115,240
958.txt,0.0,4,64,180,0.0,5,115,240
959.txt,0.0,5,130,235,1.0347366333007812,5,150,240
96.txt,0.0,4,60,180,0.0,5,115,240
960.txt,0.0,4,76,192,1.03759765625,5,125,240
961.txt,0.0,4,72,188,1.3034343719482422,5,115,240
962.txt,0.0,4,80,192,0.0,5,115,240
963.txt,0.0,4,68,180,0.0,5,125,240
964.txt,0.0,4,56,180,0.0,5,110,235
966.txt,0.0,4,64,184,0.0,6,306,588
967.txt,1.0335445404052734,4,72,188,0.0,5,110,240
968.txt,0.0,4,84,180,1.0411739349365234,5,125,240
969.txt,0.0,4,64,180,0.0,5,115,240
97.txt,0.0,4,48,172,1.0006427764892578,5,100,235
970.txt,0.0,4,68,184,1.0046958923339844,5,130,240
971.txt,0.0,4,76,188,0.0,5,115,240
972.txt,0.0,5,95,225,1.001119613647461,5,140,240
973.txt,0.0,4,72,180,0.0,5,100,235
974.txt,1.0035037994384766,4,60,184,0.0,5,110,235
975.txt,0.0,4,68,184,0.0,5,120,240
976.txt,1.0287761688232422,4,76,188,0.0,5,130,240
977.txt,0.0,5,110,230,1.001596450805664,5,130,240
978.txt,0.0,4,72,180,1.0101795196533203,4,80,192
979.txt,0.0,4,84,184,1.003265380859375,5,140,240
98.txt,0.0,4,56,184,0.0,4,80,192
980.txt,0.0,4,64,176,0.0,5,125,240
981.txt,0.0,4,64,184,1.0230541229248047,5,110,240
982.txt,1.0280609130859375,4,76,184,1.0058879852294922,5,115,240
983.txt,0.0,4,56,180,1.0001659393310547,5,110,235
984.txt,0.0,4,60,180,0.0,5,125,240
985.txt,0.0,4,84,180,0.0,5,125,240
986.txt,1.0004043579101562,5,95,235,0.0,5,130,240
987.txt,0.6730556488037109,4,68,184,0.0,5,110,240
988.txt,0.0,4,76,188,0.0,5,130,240
989.txt,1.001119613647461,4,68,184,0.0,4,84,188
99.txt,0.0,4,60,188,0.9999275207519531,5,100,235
990.txt,0.0,4,60,180,1.0030269622802734,4,76,188
991.txt,0.0,5,105,235,1.0058879852294922,5,130,240
992.txt,0.0,4,60,184,0.0,4,88,188
993.txt,0.0,5,100,230,1.0063648223876953,5,105,235
994.txt,1.0037422180175781,5,110,230,0.0,5,110,235
995.txt,0.9706020355224609,5,120,230,0.0,5,165,240
996.txt,0.0,4,68,184,0.0,5,130,240
997.txt,0.0,4,72,180,0.0,5,130,240
998.txt,1.0006427764892578,4,84,184,0.0,5,115,240
999.txt,1.0006427764892578,4,68,184,0.0,5,125,240
